HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
Vulcan,133.69616908979978,16.834522202321672,55.57422550619369,30.2089064604507,true,true,true,true,true
Vulcan,137.19705900065185,18.948667401936213,55.15249458920937,35.612200389966596,true,true,true,true,true
Vulcan,133.46947631875284,20.09425336812332,57.4872634088883,34.95799786903977,true,true,true,true,true
Vulcan,135.55651139003186,15.520007576945812,70.78903347778747,33.87004486046931,true,true,true,true,true
Vulcan,135.0843497713325,17.05819590797584,67.2053743157003,32.685717991516,true,true,true,true,true
Vulcan,132.4387022483588,18.846313060036042,62.223549298298224,34.16296627887954,true,true,true,true,true
Vulcan,134.6552041951404,17.716961249827957,63.33548280818382,33.01298046296086,true,true,true,true,true
Vulcan,134.57058532590457,17.85567391221863,59.8915319656534,35.57900738689352,true,true,true,true,true
Vulcan,135.0920987397508,19.991826469059188,60.18622019220584,36.94633158525689,true,true,true,true,true
Vulcan,132.4947457287743,20.4306761020873,56.25133771110062,35.58644667372668,true,true,true,true,true
Vulcan,129.47845464176032,20.467723208012803,52.829376912745126,36.647844647527904,true,true,true,true,true
Vulcan,130.30999664584252,21.47829830737059,50.659312131387274,36.395208693723866,true,true,true,true,true
Vulcan,130.85590850088457,20.74818407738552,51.515955297395514,37.24879990486611,true,true,true,true,true
Vulcan,128.58521156216517,23.472303031776416,49.47981733849207,35.508041517368554,true,true,true,true,true
Vulcan,132.6041097618456,21.85849517726677,49.735032103239384,32.884449032472666,true,true,true,true,true
Vulcan,132.75456527909392,26.27721798275392,44.769676963876854,42.23075200476322,true,true,true,true,true
Vulcan,132.20402929718136,25.6742694523504,40.92477791025572,40.14537899132325,true,true,true,true,true
Vulcan,132.87078502787716,26.646542847866687,36.14029606637544,42.54595032071201,true,true,true,true,true
Vulcan,131.53671519490862,25.463077614980726,40.690305784817745,39.369343216945126,true,true,true,true,true
Vulcan,131.86766343670723,26.61890095868185,41.277900154667314,40.720962384646164,true,true,true,true,true
Vulcan,130.98052508615802,23.249608988640958,48.76825957657126,35.83240252412779,true,true,true,true,true
Vulcan,130.4567557465639,25.166532975442493,48.47656295290793,36.66815369023811,true,true,true,true,true
Vulcan,131.07246954050683,24.599237389147213,49.18650385884156,36.45108211706367,true,true,true,true,true
Vulcan,133.23436168594992,23.065647793514383,47.06259516649697,35.66179354111576,true,true,true,true,true
Vulcan,132.30266669869005,25.078519566389048,41.817432149680535,38.06333428109888,true,true,true,true,true
Vulcan,127.1606277843294,24.616942957002525,46.22180899521596,37.29575205960665,true,true,true,true,true
Vulcan,135.7078798449846,26.02851196955852,42.00092036130364,38.013837118399344,true,true,true,true,true
Vulcan,132.12195262377816,29.163556041134317,46.587298832377556,46.805304141565884,true,true,true,true,true
Vulcan,131.3434690928189,28.533486747455218,45.41028646221606,41.047438616020116,true,true,true,true,true
Vulcan,126.30084207140281,30.697593029951843,38.58589399945429,43.49545786372006,true,true,true,true,true
Vulcan,126.23920230044538,31.370754517766024,41.096868081385786,45.941744836152814,true,true,true,true,true
Vulcan,125.41692917221046,31.111720880608456,37.4561349944697,44.232966149592535,true,true,true,true,true
Vulcan,126.32719955539703,30.952759742132653,38.84575662570208,45.35670422931294,true,true,true,true,true
Vulcan,128.68292043783984,29.28924362163477,49.9404112284642,40.530431514414566,true,true,true,true,true
Vulcan,121.15312058903605,30.789482927407867,55.476633034174256,40.33106533380743,true,true,true,true,true
Vulcan,121.48298741250144,29.859972163375947,50.96373310966248,42.01668307171734,true,true,true,true,true
Vulcan,123.92357311795057,29.73180006508905,51.87735558495469,42.73847873382198,true,true,true,true,true
Vulcan,122.91713098503668,29.121313113714844,51.989904887059964,41.527809852032696,true,true,true,true,true
Vulcan,122.63922076428156,28.583496550775656,47.38721173623236,41.29108363612674,true,true,true,true,true
Vulcan,122.11658520160736,28.55710703790926,51.24084924932981,39.436429661800155,true,true,true,true,true
Vulcan,123.74544339515585,28.349373292024833,50.00373134611008,39.86056610381647,true,true,true,true,true
Vulcan,125.31151738288574,28.39040676185755,43.98626472980689,41.767166543636925,true,true,true,true,true
Vulcan,126.04700919996017,28.560727086103686,47.49598062374977,41.129532819607455,true,true,true,true,true
Vulcan,124.39436824936949,29.148045564648765,53.21634429071379,40.36516486182983,true,true,true,true,true
Vulcan,123.25926379988218,29.885007770125213,48.97598380967683,39.43660310472593,true,true,true,true,true
Vulcan,123.08855148729499,29.625257580120973,47.16218405764571,40.329558229996714,true,true,true,true,true
Vulcan,122.7467264978787,28.442677673663937,51.765703471852085,36.297648397982094,true,true,true,true,true
Vulcan,123.55561304745036,25.10224435199791,54.80932351381642,32.738726871167174,true,true,true,true,true
Vulcan,124.59386295198016,24.21973295630349,53.74199331815555,32.5416729154629,true,true,true,true,true
Vulcan,123.25778783549362,23.718070550582368,54.79715378151523,32.923874369262506,true,true,true,true,true
Vulcan,122.73571932367042,25.05235011860841,56.00533264960162,31.367265824322093,true,true,true,true,true
